<DATE>;<TIME>;<CLOSE>
20230202;14:15;10.3950000
20230202;14:30;10.3960000
20230202;14:45;10.3950000
20230202;15:00;10.3990000
20230202;15:15;10.3960000
20230202;15:30;10.3930000
20230202;15:45;10.3950000
20230202;16:00;10.3910000
20230202;16:15;10.3930000
20230202;16:30;10.4070000
20230202;16:45;10.4140000
20230202;17:00;10.4270000
20230202;17:15;10.4300000
20230202;17:30;10.4300000
20230202;17:45;10.4340000
20230202;18:00;10.4380000
20230202;18:15;10.4440000
20230202;18:30;10.4500000
20230202;18:45;10.4490000
20230202;19:00;10.4510000
20230203;7:15;10.4480000
20230203;7:30;10.4450000
20230203;7:45;10.4390000
20230203;8:00;10.4340000
20230203;8:15;10.4230000
20230203;8:30;10.4260000
20230203;8:45;10.4250000
20230203;9:00;10.4300000
20230203;9:15;10.4350000
20230203;9:30;10.4390000
20230203;9:45;10.4350000
20230203;10:00;10.4330000
20230203;10:15;10.4310000
20230203;10:30;10.4310000
20230203;10:45;10.4250000
20230203;11:00;10.4260000
20230203;11:15;10.4170000
20230203;11:30;10.4140000
20230203;11:45;10.4120000
20230203;12:00;10.4150000
20230203;12:15;10.4200000
20230203;12:30;10.4280000
20230203;12:45;10.4160000
20230203;13:00;10.4130000
20230203;13:15;10.4190000
20230203;13:30;10.4240000
20230203;13:45;10.4240000
20230203;14:00;10.4230000
20230203;14:15;10.4220000
20230203;14:30;10.4260000
20230203;14:45;10.4220000
20230203;15:00;10.4200000
20230203;15:15;10.4210000
20230203;15:30;10.4280000
20230203;15:45;10.4290000
20230203;16:00;10.4340000
20230203;16:15;10.4390000
20230203;16:30;10.4410000
20230203;16:45;10.4400000
20230203;17:00;10.4380000
20230203;17:15;10.4400000
20230203;17:30;10.4310000
20230203;17:45;10.4250000
20230203;18:00;10.4090000
20230203;18:15;10.3880000
20230203;18:30;10.4130000
20230203;18:45;10.4090000
20230203;19:00;10.4170000
20230206;7:15;10.4090000
20230206;7:30;10.4050000
20230206;7:45;10.3830000
20230206;8:00;10.3930000
20230206;8:15;10.3980000
20230206;8:30;10.4010000
20230206;8:45;10.4160000
20230206;9:00;10.4120000
20230206;9:15;10.4000000
20230206;9:30;10.3670000
20230206;9:45;10.3760000
20230206;10:00;10.3830000
20230206;10:15;10.3780000
20230206;10:30;10.3830000
20230206;10:45;10.3780000
20230206;11:00;10.3680000
20230206;11:15;10.3720000
20230206;11:30;10.3670000
20230206;11:45;10.3760000
20230206;12:00;10.3860000
20230206;12:15;10.3810000
20230206;12:30;10.3850000
20230206;12:45;10.3850000
20230206;13:00;10.3840000
20230206;13:15;10.3770000
20230206;13:30;10.3850000
20230206;13:45;10.3900000
20230206;14:00;10.3870000
20230206;14:15;10.3930000
20230206;14:30;10.3920000
20230206;14:45;10.3830000
